source_question_index,id,variant_index,variant_id,is_original,question,source,outcome,resolved_at,paraphrase_method
73,LRCX,2,LRCX::2,False,"Will LRCX finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
73,LRCX,3,LRCX::3,False,"Comparing adjusted closing prices, is LRCX's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-23,stock_price
73,LRCX,4,LRCX::4,False,"Does LRCX's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
74,IP,0,IP::0,True,"Will IP's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-23,original
74,IP,1,IP::1,False,"On {resolution_date}, will IP's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-23,stock_price
74,IP,2,IP::2,False,"Will IP finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
74,IP,3,IP::3,False,"Comparing adjusted closing prices, is IP's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-23,stock_price
74,IP,4,IP::4,False,"Does IP's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
75,HST,0,HST::0,True,"Will HST's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-23,original
75,HST,1,HST::1,False,"On {resolution_date}, will HST's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-23,stock_price
75,HST,2,HST::2,False,"Will HST finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
75,HST,3,HST::3,False,"Comparing adjusted closing prices, is HST's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-23,stock_price
75,HST,4,HST::4,False,"Does HST's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
76,FTNT,0,FTNT::0,True,"Will FTNT's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-23,original
76,FTNT,1,FTNT::1,False,"On {resolution_date}, will FTNT's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-23,stock_price
76,FTNT,2,FTNT::2,False,"Will FTNT finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
76,FTNT,3,FTNT::3,False,"Comparing adjusted closing prices, is FTNT's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-23,stock_price
76,FTNT,4,FTNT::4,False,"Does FTNT's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
77,FSLR,0,FSLR::0,True,"Will FSLR's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-23,original
77,FSLR,1,FSLR::1,False,"On {resolution_date}, will FSLR's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-23,stock_price
77,FSLR,2,FSLR::2,False,"Will FSLR finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
77,FSLR,3,FSLR::3,False,"Comparing adjusted closing prices, is FSLR's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-23,stock_price
77,FSLR,4,FSLR::4,False,"Does FSLR's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
78,EXPINF1YR,0,EXPINF1YR::0,True,Will the Federal Reserve Bank of Cleveland's 1-year expected inflation rate have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-12-23,original
78,EXPINF1YR,1,EXPINF1YR::1,False,"As of {resolution_date}, will the Federal Reserve Bank of Cleveland's 1-year expected inflation rate be higher than its value on {forecast_due_date}?",fred,1,2025-12-23,macro_increase
78,EXPINF1YR,2,EXPINF1YR::2,False,Will the Federal Reserve Bank of Cleveland's 1-year expected inflation rate show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-12-23,macro_increase
78,EXPINF1YR,3,EXPINF1YR::3,False,"On {resolution_date}, is the Federal Reserve Bank of Cleveland's 1-year expected inflation rate greater than it was on {forecast_due_date}?",fred,1,2025-12-23,macro_increase
78,EXPINF1YR,4,EXPINF1YR::4,False,Does the Federal Reserve Bank of Cleveland's 1-year expected inflation rate rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-12-23,macro_increase
79,ESS,0,ESS::0,True,"Will ESS's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-12-23,original
79,ESS,1,ESS::1,False,"On {resolution_date}, will ESS's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-12-23,stock_price
79,ESS,2,ESS::2,False,"Will ESS finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-12-23,stock_price
79,ESS,3,ESS::3,False,"Comparing adjusted closing prices, is ESS's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-12-23,stock_price
79,ESS,4,ESS::4,False,"Does ESS's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-12-23,stock_price
80,EQIX,0,EQIX::0,True,"Will EQIX's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-23,original
80,EQIX,1,EQIX::1,False,"On {resolution_date}, will EQIX's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-23,stock_price
80,EQIX,2,EQIX::2,False,"Will EQIX finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-23,stock_price
80,EQIX,3,EQIX::3,False,"Comparing adjusted closing prices, is EQIX's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-23,stock_price
